Date,Price,Open,High,Low,Vol.,Change %
10/03/2019,"1,055.08","1,052.97","1,060.22","1,046.36",191.13M,0.22%
10/02/2019,"1,052.78","1,083.37","1,083.37","1,052.78",246.91M,-2.94%
10/01/2019,"1,084.71","1,102.97","1,105.85","1,084.09",187.35M,-1.32%
09/30/2019,"1,099.17","1,092.01","1,099.31","1,090.62",182.09M,0.55%
09/27/2019,"1,093.19","1,090.88","1,094.72","1,089.78",159.87M,0.35%
09/26/2019,"1,089.41","1,080.51","1,091.29","1,080.21",189.99M,0.71%
09/25/2019,"1,081.71","1,082.62","1,083.43","1,071.88",180.28M,-0.63%
09/24/2019,"1,088.56","1,090.98","1,092.23","1,088.37",155.24M,-0.02%
09/23/2019,"1,088.81","1,095.69","1,096.99","1,086.21",173.50M,-0.90%
09/20/2019,"1,098.69","1,094.09","1,100.33","1,092.13",388.14M,0.41%
09/19/2019,"1,094.16","1,087.47","1,094.73","1,087.47",183.32M,0.51%
09/18/2019,"1,088.57","1,086.79","1,091.17","1,085.98",161.81M,0.12%
09/17/2019,"1,087.30","1,083.90","1,087.81","1,082.09",198.66M,0.26%
09/16/2019,"1,084.49","1,088.37","1,089.30","1,084.49",194.35M,-0.83%
09/13/2019,"1,093.59","1,092.27","1,095.38","1,090.32",203.56M,0.17%
09/12/2019,"1,091.71","1,090.07","1,096.52","1,084.58",247.85M,0.54%
09/11/2019,"1,085.87","1,081.86","1,086.22","1,081.15",220.71M,0.60%
09/10/2019,"1,079.36","1,080.82","1,080.82","1,072.84",273.76M,-0.10%
09/09/2019,"1,080.43","1,084.15","1,084.20","1,077.90",176.20M,-0.19%
09/06/2019,"1,082.53","1,081.75","1,084.49","1,078.87",188.86M,0.01%
09/05/2019,"1,082.43","1,080.22","1,083.77","1,077.69",195.27M,0.82%
09/04/2019,"1,073.66","1,071.54","1,075.43","1,069.85",156.57M,1.08%
09/03/2019,"1,062.20","1,065.05","1,065.20","1,057.25",150.73M,-0.42%
09/02/2019,"1,066.70","1,064.81","1,069.01","1,064.72",106.59M,0.25%
08/30/2019,"1,064.09","1,057.54","1,067.79","1,056.87",188.91M,0.68%
08/29/2019,"1,056.91","1,040.84","1,058.22","1,040.03",173.16M,1.40%
08/28/2019,"1,042.33","1,042.11","1,043.42","1,033.85",142.35M,-0.27%
08/27/2019,"1,045.20","1,037.32","1,046.82","1,032.50",176.95M,0.71%
08/26/2019,"1,037.81","1,031.09","1,041.99","1,028.01",105.99M,0.26%
08/23/2019,"1,035.17","1,050.34","1,052.38","1,035.17",164.14M,-1.00%
08/22/2019,"1,045.62","1,051.02","1,054.85","1,043.91",175.11M,-0.85%
08/21/2019,"1,054.63","1,041.01","1,055.31","1,041.01",135.37M,1.58%
08/20/2019,"1,038.27","1,044.21","1,048.75","1,036.38",160.18M,-0.67%
08/19/2019,"1,045.26","1,038.28","1,046.10","1,036.77",172.63M,1.35%
08/16/2019,"1,031.32","1,021.14","1,032.02","1,020.90",256.55M,1.35%
08/15/2019,"1,017.59","1,024.82","1,025.34","1,005.18",237.04M,-0.38%
08/14/2019,"1,021.46","1,042.75","1,042.75","1,017.47",217.00M,-1.94%
08/13/2019,"1,041.64","1,031.37","1,049.01","1,024.83",236.73M,0.66%
08/12/2019,"1,034.78","1,045.01","1,049.60","1,032.40",154.52M,-0.34%
08/09/2019,"1,038.33","1,046.60","1,048.49","1,036.50",191.74M,-1.11%
08/08/2019,"1,049.96","1,041.16","1,049.96","1,036.53",199.95M,2.04%
08/07/2019,"1,028.99","1,026.62","1,037.42","1,021.01",233.89M,0.60%
08/06/2019,"1,022.90","1,025.35","1,034.42","1,022.90",220.97M,-0.28%
08/05/2019,"1,025.81","1,039.21","1,041.95","1,023.68",254.47M,-2.42%
08/02/2019,"1,051.28","1,062.41","1,068.24","1,049.45",329.35M,-3.28%
08/01/2019,"1,086.88","1,075.06","1,087.73","1,075.06",220.78M,0.54%
07/31/2019,"1,081.09","1,079.29","1,083.80","1,077.88",197.59M,0.06%
07/30/2019,"1,080.42","1,096.63","1,096.63","1,077.84",202.94M,-1.37%
07/29/2019,"1,095.44","1,094.14","1,099.75","1,093.18",164.78M,-0.22%
07/26/2019,"1,097.82","1,091.32","1,098.31","1,090.82",185.63M,0.51%
07/25/2019,"1,092.21","1,102.15","1,108.48","1,087.06",255.68M,-0.30%
07/24/2019,"1,095.49","1,096.22","1,097.81","1,090.95",181.68M,-0.02%
07/23/2019,"1,095.66","1,090.30","1,099.07","1,088.87",184.25M,0.90%
07/22/2019,"1,085.89","1,081.95","1,086.83","1,081.23",146.19M,0.39%
07/19/2019,"1,081.64","1,086.66","1,090.02","1,078.50",165.56M,0.31%
07/18/2019,"1,078.28","1,075.03","1,083.44","1,074.27",160.44M,-0.28%
07/17/2019,"1,081.27","1,084.29","1,088.98","1,079.98",165.51M,-0.47%
07/16/2019,"1,086.33","1,079.32","1,087.97","1,079.01",153.96M,0.56%
07/15/2019,"1,080.24","1,079.07","1,084.26","1,074.60",131.46M,0.09%
07/12/2019,"1,079.31","1,076.55","1,081.31","1,075.94",145.76M,0.21%
07/11/2019,"1,077.10","1,082.07","1,083.10","1,076.15",144.50M,-0.15%
07/10/2019,"1,078.69","1,078.05","1,085.27","1,077.37",155.45M,-0.17%
07/09/2019,"1,080.53","1,081.73","1,082.98","1,075.77",152.62M,-0.37%
07/08/2019,"1,084.57","1,083.45","1,087.38","1,081.86",139.74M,-0.14%
07/05/2019,"1,086.08","1,091.67","1,092.06","1,082.45",155.04M,-0.57%
07/04/2019,"1,092.29","1,092.92","1,094.49","1,090.95",122.92M,0.05%
07/03/2019,"1,091.78","1,082.18","1,091.92","1,082.18",162.12M,0.95%
07/02/2019,"1,081.46","1,080.77","1,082.17","1,077.12",171.95M,0.31%
07/01/2019,"1,078.17","1,080.97","1,085.31","1,077.89",182.39M,0.63%
06/28/2019,"1,071.44","1,062.12","1,072.23","1,061.97",187.97M,0.85%
06/27/2019,"1,062.38","1,064.91","1,065.78","1,057.01",175.13M,-0.14%
06/26/2019,"1,063.82","1,064.44","1,069.71","1,062.96",180.18M,-0.27%
06/25/2019,"1,066.73","1,064.83","1,068.75","1,064.83",167.91M,-0.24%
06/24/2019,"1,069.33","1,071.74","1,075.57","1,067.92",171.12M,-0.19%
06/21/2019,"1,071.40","1,074.56","1,080.35","1,069.31",418.16M,-0.26%
06/20/2019,"1,074.16","1,077.42","1,080.05","1,074.16",227.46M,0.27%
06/19/2019,"1,071.28","1,070.15","1,071.60","1,066.64",205.96M,0.10%
06/18/2019,"1,070.19","1,049.05","1,071.61","1,045.70",242.62M,1.95%
06/17/2019,"1,049.70","1,048.13","1,052.71","1,046.45",136.35M,0.19%
06/14/2019,"1,047.69","1,049.53","1,049.81","1,043.43",146.20M,-0.38%
06/13/2019,"1,051.66","1,050.27","1,055.22","1,048.57",159.21M,-0.06%
06/12/2019,"1,052.32","1,051.12","1,054.08","1,049.25",170.31M,-0.43%
06/11/2019,"1,056.85","1,052.46","1,061.11","1,051.78",182.99M,0.47%
06/10/2019,"1,051.88","1,051.69","1,054.66","1,049.62",96.71M,0.37%
06/07/2019,"1,047.98","1,036.92","1,051.75","1,036.92",187.97M,1.42%
06/06/2019,"1,033.31","1,036.58","1,043.35","1,030.69",212.96M,-0.22%
06/05/2019,"1,035.55","1,031.07","1,038.24","1,030.23",187.98M,0.54%
06/04/2019,"1,030.01","1,019.51","1,032.12","1,016.78",236.65M,0.37%
06/03/2019,"1,026.26","1,015.35","1,026.26","1,010.93",189.99M,0.41%
05/31/2019,"1,022.09","1,020.56","1,022.43","1,013.58",200.31M,-0.84%
05/30/2019,"1,030.75","1,026.77","1,032.37","1,026.51",122.41M,0.76%
05/29/2019,"1,022.99","1,028.60","1,029.20","1,020.45",196.73M,-1.53%
05/28/2019,"1,038.91","1,042.78","1,043.99","1,035.81",293.47M,-0.26%
05/27/2019,"1,041.58","1,042.69","1,046.19","1,039.40",97.92M,0.41%
05/24/2019,"1,037.34","1,035.76","1,041.69","1,035.02",186.31M,0.54%
05/23/2019,"1,031.75","1,040.36","1,041.45","1,030.37",207.86M,-1.59%
05/22/2019,"1,048.38","1,047.66","1,051.85","1,041.33",160.76M,-0.06%
05/21/2019,"1,048.97","1,046.73","1,051.29","1,043.54",173.53M,0.43%
05/20/2019,"1,044.50","1,056.24","1,059.24","1,040.20",188.11M,-1.37%
05/17/2019,"1,059.02","1,057.90","1,061.56","1,052.47",194.48M,-0.28%
05/16/2019,"1,062.02","1,046.56","1,062.02","1,043.38",195.72M,1.24%
05/15/2019,"1,049.04","1,044.54","1,049.04","1,034.74",213.04M,0.59%
05/14/2019,"1,042.87","1,032.99","1,042.87","1,032.15",184.41M,1.48%
05/13/2019,"1,027.70","1,041.32","1,041.78","1,025.27",187.59M,-1.24%
05/10/2019,"1,040.59","1,046.00","1,049.75","1,038.32",176.53M,0.28%
05/09/2019,"1,037.71","1,047.88","1,048.76","1,036.12",198.38M,-1.81%
05/08/2019,"1,056.85","1,051.38","1,058.37","1,049.61",185.89M,0.38%
05/07/2019,"1,052.90","1,066.51","1,070.31","1,051.60",210.96M,-1.52%
05/06/2019,"1,069.14","1,062.25","1,070.03","1,057.75",148.14M,-1.03%
05/03/2019,"1,080.24","1,077.84","1,083.50","1,077.24",143.98M,0.16%
05/02/2019,"1,078.50","1,083.29","1,084.19","1,077.86",195.72M,-0.74%
04/30/2019,"1,086.58","1,081.94","1,086.58","1,080.38",201.79M,0.21%
04/29/2019,"1,084.27","1,081.41","1,085.96","1,077.78",149.81M,0.22%
04/26/2019,"1,081.94","1,079.71","1,082.77","1,077.07",181.24M,0.21%
04/25/2019,"1,079.70","1,082.51","1,082.96","1,076.18",163.28M,-0.43%
04/24/2019,"1,084.41","1,085.63","1,088.15","1,081.91",200.83M,-0.33%
04/23/2019,"1,088.01","1,084.82","1,088.84","1,082.27",198.04M,0.19%
04/18/2019,"1,085.97","1,079.51","1,089.06","1,077.07",209.55M,0.35%
04/17/2019,"1,082.20","1,078.27","1,083.27","1,076.86",201.09M,0.38%
04/16/2019,"1,078.14","1,075.09","1,078.70","1,073.88",168.28M,0.36%
04/15/2019,"1,074.31","1,074.03","1,076.64","1,072.52",147.94M,0.16%
04/12/2019,"1,072.63","1,068.52","1,073.50","1,067.54",204.61M,0.26%
04/11/2019,"1,069.82","1,067.24","1,072.19","1,062.63",176.02M,0.55%
04/10/2019,"1,063.92","1,060.95","1,065.82","1,060.54",171.95M,0.36%
04/09/2019,"1,060.06","1,063.41","1,070.21","1,059.96",151.06M,-0.59%
04/08/2019,"1,066.32","1,066.62","1,069.47","1,064.70",139.42M,-0.16%
04/05/2019,"1,067.98","1,065.98","1,069.92","1,065.83",165.02M,0.31%
04/04/2019,"1,064.64","1,063.72","1,066.73","1,061.75",146.07M,-0.07%
04/03/2019,"1,065.36","1,063.32","1,065.49","1,061.92",193.94M,0.80%
04/02/2019,"1,056.93","1,054.02","1,058.89","1,053.70",159.94M,0.40%
04/01/2019,"1,052.70","1,050.32","1,054.12","1,047.24",173.70M,0.98%
03/29/2019,"1,042.48","1,038.33","1,043.18","1,036.03",187.85M,1.05%
03/28/2019,"1,031.69","1,032.46","1,037.99","1,031.35",159.26M,-0.17%
03/27/2019,"1,033.43","1,034.30","1,040.08","1,028.47",211.39M,0.04%
03/26/2019,"1,033.02","1,025.72","1,034.86","1,022.97",154.22M,0.97%
03/25/2019,"1,023.13","1,016.21","1,026.64","1,016.21",173.90M,-0.36%
03/22/2019,"1,026.78","1,048.00","1,048.73","1,025.66",228.67M,-1.75%
03/21/2019,"1,045.02","1,043.83","1,047.06","1,039.27",171.31M,0.10%
03/20/2019,"1,043.95","1,051.74","1,053.12","1,043.95",182.68M,-0.88%
03/19/2019,"1,053.21","1,048.58","1,056.73","1,048.35",161.68M,0.39%
03/18/2019,"1,049.10","1,047.06","1,049.57","1,046.60",170.47M,0.18%
03/15/2019,"1,047.25","1,037.33","1,049.22","1,037.16",475.22M,1.01%
03/14/2019,"1,036.78","1,028.42","1,038.57","1,028.42",180.80M,0.90%
03/13/2019,"1,027.58","1,019.78","1,028.19","1,019.63",167.29M,0.61%
03/12/2019,"1,021.34","1,024.35","1,024.73","1,017.46",172.13M,0.08%
03/11/2019,"1,020.48","1,017.69","1,020.94","1,014.28",159.33M,0.67%
03/08/2019,"1,013.72","1,015.00","1,017.26","1,011.78",220.39M,-0.76%
03/07/2019,"1,021.46","1,024.20","1,029.08","1,017.94",234.05M,-0.45%
03/06/2019,"1,026.03","1,027.83","1,030.61","1,024.57",194.16M,-0.35%
03/05/2019,"1,029.66","1,027.70","1,030.90","1,023.88",203.78M,0.20%
03/04/2019,"1,027.62","1,029.19","1,032.41","1,027.09",147.56M,0.23%
03/01/2019,"1,025.26","1,024.90","1,028.43","1,023.80",202.20M,0.58%
02/28/2019,"1,019.34","1,010.92","1,020.44","1,010.92",250.93M,0.54%
02/27/2019,"1,013.87","1,013.04","1,014.95","1,010.99",194.72M,-0.32%
02/26/2019,"1,017.15","1,011.95","1,018.77","1,008.80",162.02M,0.13%
02/25/2019,"1,015.84","1,016.06","1,018.21","1,014.42",152.37M,0.26%
02/22/2019,"1,013.22","1,009.83","1,015.88","1,009.31",158.99M,0.12%
02/21/2019,"1,012.03","1,013.28","1,014.56","1,009.59",189.58M,-0.09%
02/20/2019,"1,012.99","1,008.05","1,013.68","1,005.15",158.10M,0.63%
02/19/2019,"1,006.63","1,008.11","1,009.86","1,002.43",155.08M,-0.24%
02/18/2019,"1,009.09","1,005.56","1,009.45","1,005.17",136.88M,0.32%
02/15/2019,"1,005.88",991.97,"1,008.21",990.42,247.30M,1.39%
02/14/2019,992.12,"1,002.41","1,002.99",992.12,217.05M,-0.34%
02/13/2019,995.48,993.77,999.08,992.39,199.34M,0.56%
02/12/2019,989.95,989.63,993.03,988.14,174.04M,0.71%
02/11/2019,983,978.91,985.12,978.63,160.80M,0.95%
02/08/2019,973.75,979.92,982.16,971.34,208.95M,-0.65%
02/07/2019,980.16,994.89,996.6,980.16,223.70M,-1.63%
02/06/2019,996.36,992.53,997.39,992.13,207.16M,0.07%
02/05/2019,995.68,980.16,995.68,977.75,196.63M,1.77%
02/04/2019,978.39,978.36,979.39,973.14,171.78M,0.02%
02/01/2019,978.22,975.88,978.85,971.85,212.40M,0.53%
01/31/2019,973.1,973.26,976.26,966.11,310.65M,0.40%
01/30/2019,969.21,962.57,970.21,962.57,192.07M,0.94%
01/29/2019,960.17,953.73,963.82,951.83,168.66M,0.74%
01/28/2019,953.09,957.75,958.98,951.21,170.09M,-0.90%
01/25/2019,961.78,958.04,962.7,957.24,193.65M,0.89%
01/24/2019,953.32,948.19,954.95,946.91,184.09M,0.57%
01/23/2019,947.87,944.83,954.23,942.62,180.20M,-0.02%
01/22/2019,948.1,947.54,951.84,944.21,156.68M,-0.44%
01/21/2019,952.28,951.6,953.12,950.82,113.39M,-0.10%
01/18/2019,953.23,942.01,953.9,941.76,234.53M,1.88%
01/17/2019,935.64,933.07,937.16,931.26,174.93M,-0.15%
01/16/2019,937.09,938.54,938.94,933.16,177.55M,0.27%
01/15/2019,934.57,936.51,939.63,928.66,177.55M,0.57%
01/14/2019,929.3,928.37,931.59,925.02,153.14M,-0.63%
01/11/2019,935.18,938.25,940.1,931.66,166.78M,-0.10%
01/10/2019,936.11,930.76,936.11,926.67,169.97M,0.06%
01/09/2019,935.59,936.54,941.02,932.87,205.27M,0.68%
01/08/2019,929.3,920.26,935.64,919.52,208.73M,1.05%
01/07/2019,919.66,924.81,925.39,914.41,165.64M,-0.18%
01/04/2019,921.3,904.8,923.19,902.12,208.77M,2.66%
01/03/2019,897.45,901.67,905.77,896.65,181.48M,-1.42%
01/02/2019,910.35,902.05,912.52,894.56,163.54M,-0.69%
12/31/2018,916.63,911.68,916.63,909.8,49.79M,1.08%
12/28/2018,906.88,899.42,910.93,896.37,147.18M,1.69%
12/27/2018,891.81,910.01,910.11,884.35,197.03M,-0.65%
12/24/2018,897.67,900.33,904.41,897.54,51.95M,-1.32%
12/21/2018,909.69,906.89,910.1,897.45,432.13M,-0.11%
12/20/2018,910.69,914.36,917.98,910.07,271.44M,-1.83%
12/19/2018,927.67,924.13,929.83,923.51,219.31M,0.44%
12/18/2018,923.59,927.03,931.33,923.27,251.56M,-0.91%
12/17/2018,932.09,940.78,941.45,929.97,192.28M,-1.19%
12/14/2018,943.28,942.3,946.63,935.79,193.80M,-0.77%
12/13/2018,950.61,955.84,957.27,948.55,211.69M,-0.26%
12/12/2018,953.1,940.13,956.24,939.52,227.22M,1.92%
12/11/2018,935.15,929.48,942.97,927.77,224.99M,1.34%
12/10/2018,922.8,933.84,935.85,920.84,234.11M,-1.63%
12/07/2018,938.08,937.15,949.24,936.91,215.89M,0.85%
12/06/2018,930.17,954.35,954.35,926.83,307.95M,-3.42%
12/05/2018,963.11,966.48,968.95,962.54,166.57M,-1.31%
12/04/2018,975.92,980.77,981.61,975.87,192.98M,-0.74%
12/03/2018,983.2,993.74,993.92,981.93,211.26M,1.03%
11/30/2018,973.2,976.02,976.28,969.05,264.98M,-0.17%
11/29/2018,974.89,978.46,980.86,972.29,188.55M,0.48%
11/28/2018,970.26,973.29,974.95,969.3,200.99M,-0.03%
11/27/2018,970.51,970.8,974.09,964.12,198.59M,-0.07%
11/26/2018,971.23,968.85,975.52,966.43,215.99M,0.95%
11/23/2018,962.11,960.68,965.67,955.96,137.77M,0.17%
11/22/2018,960.44,965.44,965.61,959.8,150.00M,-0.80%
11/21/2018,968.23,962.29,968.91,959.64,188.10M,1.09%
11/20/2018,957.83,967.38,968.54,952.57,219.93M,-1.49%
11/19/2018,972.34,983.67,987.62,971.73,157.09M,-0.86%
11/16/2018,980.75,988.53,991.14,973.75,222.30M,-0.17%
11/15/2018,982.4,992.74,995.21,974.89,222.27M,-0.60%
11/14/2018,988.3,985.34,997.51,978.96,196.99M,-0.52%
11/13/2018,993.46,989.2,994.66,984.78,178.90M,0.74%
11/12/2018,986.19,998.89,"1,000.78",986.07,162.33M,-0.82%
11/09/2018,994.39,992.56,995.37,988.79,181.35M,-0.34%
11/08/2018,997.76,"1,001.59","1,005.66",995.84,180.95M,-0.15%
11/07/2018,999.21,992,"1,000.94",992,199.97M,1.30%
11/06/2018,986.43,991.49,991.64,984,160.97M,-0.30%
11/05/2018,989.44,991.12,994.07,988.79,154.52M,-0.16%
11/02/2018,991.01,999.84,"1,002.42",990.93,213.19M,0.36%
11/01/2018,987.44,983.97,992.26,983.05,215.96M,0.18%
10/31/2018,985.64,979.92,988.95,979.49,277.26M,2.00%
10/30/2018,966.29,970.09,972.32,957.4,206.38M,-0.24%
10/29/2018,968.64,963.79,976.88,963.79,180.16M,0.42%
10/26/2018,964.6,965.49,965.69,951.33,274.79M,-1.07%
10/25/2018,975.01,958.84,975.82,957.08,271.22M,0.76%
10/24/2018,967.69,973.6,983.74,967.14,249.21M,-0.11%
10/23/2018,968.77,975.22,978.1,967.1,260.19M,-1.84%
10/22/2018,986.91,"1,001.66","1,001.66",986.67,182.25M,-0.70%
10/19/2018,993.91,997.03,999.4,986.96,279.61M,-0.23%
10/18/2018,996.22,"1,001.56","1,006.41",996.07,228.63M,-0.49%
10/17/2018,"1,001.12","1,009.24","1,012.91",996.47,219.12M,-0.32%
10/16/2018,"1,004.38",988.65,"1,005.11",986.88,214.78M,1.62%
10/15/2018,988.36,988.63,989.88,981.31,190.01M,-0.04%
10/12/2018,988.77,"1,000.00","1,000.42",988.77,237.86M,-0.15%
10/11/2018,990.24,994.04,"1,002.87",989.43,329.58M,-1.83%
10/10/2018,"1,008.74","1,031.11","1,031.24","1,008.51",256.38M,-2.16%
10/09/2018,"1,030.96","1,029.72","1,032.45","1,019.94",187.70M,0.28%
10/08/2018,"1,028.10","1,035.99","1,037.73","1,026.63",174.90M,-1.04%
10/05/2018,"1,038.87","1,047.25","1,048.26","1,038.16",191.10M,-0.83%
10/04/2018,"1,047.60","1,060.53","1,060.93","1,046.44",228.74M,-1.52%
10/03/2018,"1,063.77","1,060.66","1,065.91","1,058.11",169.48M,0.65%
10/02/2018,"1,056.86","1,058.09","1,058.55","1,051.66",191.80M,-0.61%
10/01/2018,"1,063.39","1,060.93","1,065.81","1,060.33",179.02M,0.23%
09/28/2018,"1,060.91","1,065.49","1,067.13","1,055.10",263.50M,-0.80%
09/27/2018,"1,069.42","1,063.96","1,070.67","1,061.01",179.48M,0.30%
09/26/2018,"1,066.18","1,063.56","1,066.18","1,061.26",172.67M,0.29%
09/25/2018,"1,063.07","1,060.27","1,066.20","1,060.26",187.40M,0.24%
09/24/2018,"1,060.49","1,061.98","1,063.31","1,058.47",177.88M,-0.32%
09/21/2018,"1,063.94","1,059.87","1,065.52","1,059.87",453.24M,0.64%
09/20/2018,"1,057.22","1,048.43","1,058.87","1,048.43",253.70M,0.91%
09/19/2018,"1,047.71","1,045.45","1,049.46","1,044.09",208.49M,0.20%
09/18/2018,"1,045.59","1,042.83","1,049.10","1,040.96",194.47M,0.31%
09/17/2018,"1,042.32","1,041.57","1,044.44","1,038.88",167.16M,-0.04%
09/14/2018,"1,042.70","1,043.31","1,044.64","1,041.28",183.02M,0.36%
09/13/2018,"1,038.95","1,039.43","1,045.75","1,038.78",193.34M,-0.09%
09/12/2018,"1,039.86","1,035.44","1,041.65","1,034.73",190.97M,0.55%
09/11/2018,"1,034.19","1,035.32","1,035.47","1,027.85",191.89M,0.09%
09/10/2018,"1,033.24","1,028.03","1,036.82","1,027.81",178.87M,0.37%
09/07/2018,"1,029.38","1,028.78","1,030.75","1,022.99",264.27M,0.21%
09/06/2018,"1,027.23","1,030.81","1,035.72","1,027.23",197.37M,-0.52%
09/05/2018,"1,032.62","1,044.78","1,045.15","1,032.55",233.60M,-1.45%
09/04/2018,"1,047.83","1,061.62","1,062.72","1,044.57",195.71M,-1.09%
09/03/2018,"1,059.41","1,057.52","1,060.22","1,055.14",118.47M,0.06%
08/31/2018,"1,058.73","1,069.05","1,069.10","1,057.54",218.74M,-1.18%
08/30/2018,"1,071.34","1,074.98","1,075.16","1,069.46",169.86M,-0.43%
08/29/2018,"1,075.98","1,075.33","1,076.47","1,071.50",136.50M,0.25%
08/28/2018,"1,073.33","1,075.31","1,077.70","1,073.05",153.28M,0.03%
08/27/2018,"1,072.97","1,069.05","1,074.19","1,067.99",102.72M,0.74%
08/24/2018,"1,065.10","1,064.07","1,068.58","1,063.54",130.47M,0.15%
08/23/2018,"1,063.48","1,064.04","1,066.93","1,063.39",133.09M,0.00%
08/22/2018,"1,063.52","1,059.80","1,066.48","1,059.80",172.61M,0.16%
08/21/2018,"1,061.85","1,056.66","1,065.20","1,055.94",137.72M,0.37%
08/20/2018,"1,057.97","1,054.06","1,060.76","1,053.10",129.53M,0.65%
08/17/2018,"1,051.14","1,053.80","1,055.24","1,045.31",161.06M,-0.17%
08/16/2018,"1,052.92","1,049.18","1,054.06","1,045.87",161.63M,0.76%
08/15/2018,"1,045.03","1,063.82","1,064.00","1,041.57",194.41M,-1.53%
08/14/2018,"1,061.29","1,065.30","1,067.49","1,059.18",155.00M,0.03%
08/13/2018,"1,060.97","1,060.30","1,063.07","1,056.66",163.75M,-0.14%
08/10/2018,"1,062.51","1,070.28","1,071.50","1,058.14",227.56M,-1.48%
08/09/2018,"1,078.52","1,074.86","1,078.60","1,072.10",140.36M,0.06%
08/08/2018,"1,077.88","1,080.56","1,082.66","1,076.86",152.22M,-0.32%
08/07/2018,"1,081.31","1,077.36","1,084.11","1,076.97",156.76M,0.59%
08/06/2018,"1,074.99","1,076.40","1,078.93","1,071.87",140.97M,-0.01%
08/03/2018,"1,075.09","1,073.35","1,077.01","1,071.34",180.61M,0.51%
08/02/2018,"1,069.68","1,072.46","1,073.78","1,066.87",264.29M,-0.57%
08/01/2018,"1,075.85","1,081.35","1,081.67","1,075.14",193.29M,-0.21%
07/31/2018,"1,078.16","1,075.79","1,081.20","1,073.98",220.42M,0.21%
07/30/2018,"1,075.87","1,076.01","1,079.38","1,075.06",161.98M,-0.45%
07/27/2018,"1,080.72","1,074.95","1,081.36","1,074.87",214.05M,0.44%
07/26/2018,"1,076.03","1,074.84","1,076.04","1,069.56",248.04M,0.35%
07/25/2018,"1,072.27","1,074.17","1,075.67","1,070.27",181.72M,0.00%
07/24/2018,"1,072.30","1,067.14","1,075.34","1,065.34",209.22M,0.82%
07/23/2018,"1,063.62","1,064.83","1,065.61","1,061.23",142.00M,-0.35%
07/20/2018,"1,067.38","1,067.34","1,071.70","1,058.71",219.89M,-0.11%
07/19/2018,"1,068.53","1,069.66","1,070.79","1,066.08",173.11M,-0.23%
07/18/2018,"1,070.94","1,068.92","1,072.41","1,068.74",168.95M,0.59%
07/17/2018,"1,064.64","1,062.45","1,065.46","1,057.77",155.45M,0.18%
07/16/2018,"1,062.74","1,066.43","1,068.74","1,061.75",132.89M,-0.32%
07/13/2018,"1,066.17","1,065.03","1,068.13","1,064.20",148.04M,0.40%
07/12/2018,"1,061.95","1,055.05","1,062.10","1,052.57",166.37M,0.86%
07/11/2018,"1,052.89","1,057.90","1,058.82","1,052.89",190.37M,-1.16%
07/10/2018,"1,065.22","1,060.79","1,066.00","1,059.98",166.89M,0.58%
07/09/2018,"1,059.06","1,058.66","1,062.11","1,057.10",162.68M,0.50%
07/06/2018,"1,053.74","1,054.09","1,055.21","1,048.25",182.50M,0.34%
07/05/2018,"1,050.13","1,044.77","1,055.26","1,044.26",208.74M,0.61%
07/04/2018,"1,043.72","1,042.83","1,045.87","1,041.55",148.76M,0.01%
07/03/2018,"1,043.61","1,040.77","1,046.94","1,037.75",173.84M,0.75%
07/02/2018,"1,035.81","1,034.18","1,038.80","1,029.80",185.80M,-0.86%
06/29/2018,"1,044.81","1,046.61","1,050.66","1,044.18",231.62M,0.80%
06/28/2018,"1,036.49","1,041.62","1,046.97","1,031.18",198.80M,-0.79%
06/27/2018,"1,044.79","1,037.26","1,051.61","1,029.71",213.24M,0.88%
06/26/2018,"1,035.63","1,038.69","1,041.33","1,035.63",169.75M,0.08%
06/25/2018,"1,034.77","1,048.83","1,051.24","1,034.77",143.37M,-1.90%
06/22/2018,"1,054.80","1,044.12","1,055.08","1,043.92",189.68M,1.25%
06/21/2018,"1,041.82","1,051.69","1,054.41","1,039.51",227.16M,-0.67%
06/20/2018,"1,048.83","1,053.56","1,057.05","1,048.83",213.10M,-0.18%
06/19/2018,"1,050.75","1,049.46","1,052.41","1,046.28",213.25M,-0.94%
06/18/2018,"1,060.74","1,067.11","1,068.41","1,055.72",199.83M,-0.82%
06/15/2018,"1,069.46","1,077.21","1,080.94","1,069.46",423.02M,-0.52%
06/14/2018,"1,075.04","1,058.16","1,077.83","1,055.81",246.54M,1.09%
06/13/2018,"1,063.49","1,063.11","1,067.31","1,061.80",204.28M,0.13%
06/12/2018,"1,062.07","1,068.66","1,069.17","1,061.06",184.90M,-0.22%
06/11/2018,"1,064.43","1,060.96","1,065.61","1,060.08",201.65M,0.65%
06/08/2018,"1,057.54","1,051.81","1,058.81","1,049.14",201.19M,0.02%
06/07/2018,"1,057.38","1,064.66","1,066.84","1,055.52",200.52M,-0.25%
06/06/2018,"1,060.08","1,064.59","1,065.80","1,053.25",205.66M,-0.28%
06/05/2018,"1,063.09","1,064.13","1,072.65","1,063.09",200.65M,-0.18%
06/04/2018,"1,065.05","1,066.31","1,068.02","1,064.21",194.41M,0.50%
06/01/2018,"1,059.77","1,056.19","1,063.28","1,056.19",228.59M,1.02%
05/31/2018,"1,049.06","1,056.45","1,059.44","1,046.57",355.01M,-0.46%
05/30/2018,"1,053.94","1,051.69","1,055.20","1,046.66",255.54M,0.10%
